StartTime: 2022-04-09 15:34:42.727
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	15:37:06.615	-0.5181	0.0903	-0.8604	0.5493	-0.4272	-0.1221	173.8696	30.9265	-88.7476	0.0000 
0x50	15:37:06.725	-0.5181	0.0903	-0.8525	0.4883	-0.1831	0.0610	173.9355	30.9540	-88.7421	0.0000 
0x50	15:37:06.815	-0.5083	0.0820	-0.8477	1.5869	-1.0986	0.0000	174.0454	31.0144	-88.7476	0.0000 
0x50	15:37:06.906	-0.5225	0.0806	-0.8696	2.6855	-0.2441	1.7090	174.1663	31.0529	-88.8574	0.0000 
0x50	15:37:07.019	-0.4937	0.0903	-0.8296	6.5918	-2.8076	0.0000	174.6881	31.2671	-88.9014	0.0000 
0x50	15:37:07.221	-0.5049	0.0864	-0.8384	-2.3804	4.6997	6.5308	174.5288	31.0638	-89.3958	0.0000 
0x50	15:37:07.266	-0.5186	0.0928	-0.8628	0.4883	-0.2441	2.9297	174.1278	30.8661	-89.9670	0.0000 
0x50	15:37:07.422	-0.5107	0.0854	-0.8481	3.2349	-2.0752	0.7324	174.2212	30.9430	-90.1868	0.0000 
0x50	15:37:07.506	-0.5107	0.0918	-0.8325	-0.3662	0.7935	2.3193	174.2761	31.0309	-90.4395	0.0000 
0x50	15:37:07.656	-0.5254	0.0869	-0.8618	-0.2441	-1.2817	-0.3052	174.1443	30.9924	-90.5878	0.0000 
0x50	15:37:07.715	-0.4976	0.0947	-0.8354	0.3662	-1.7700	0.0000	174.1992	31.2012	-90.5878	0.0000 
0x50	15:37:07.836	-0.5327	0.0854	-0.8594	-1.5869	1.8921	-0.3052	174.0619	31.0968	-90.6482	0.0000 
0x50	15:37:07.925	-0.5215	0.0801	-0.8657	0.1221	-0.6104	-0.5493	173.9905	31.0913	-90.6427	0.0000 
0x50	15:37:08.136	-0.5073	0.0908	-0.8394	1.8921	-0.9766	1.2207	174.1443	31.2396	-90.7196	0.0000 
0x50	15:37:08.137	-0.5259	0.0815	-0.8589	1.9531	0.0610	1.0986	174.2542	31.2177	-90.8624	0.0000 
0x50	15:37:08.256	-0.5171	0.0811	-0.8589	3.1738	-1.0986	2.5635	174.3970	31.2231	-91.0876	0.0000 
0x50	15:37:08.376	-0.5303	0.1069	-0.8433	1.4038	-1.5259	3.6011	174.4025	31.3715	-91.5271	0.0000 
0x50	15:37:08.466	-0.4980	0.0625	-0.8696	3.8452	2.3804	7.2632	174.3365	31.0034	-91.8842	0.0000 
0x50	15:37:08.556	-0.4707	0.0840	-0.8574	9.0332	4.6997	19.5313	174.2596	30.6519	-93.3838	0.0000 
0x50	15:37:08.675	-0.5059	0.1260	-0.8760	10.3149	4.0894	25.4517	173.9795	29.9103	-95.9711	0.0000 
0x50	15:37:08.766	-0.4780	0.0850	-0.8447	8.2397	19.4702	28.2593	173.6829	28.4326	-98.8275	0.0000 
0x50	15:37:08.916	-0.4292	0.0718	-0.9316	14.6484	5.1270	35.2783	173.2159	27.2406	-102.2113	0.0000 
0x50	15:37:08.946	-0.4258	0.1147	-0.8623	16.2354	1.4038	37.3535	173.1665	26.9989	-106.2598	0.0000 
0x50	15:37:09.095	-0.5073	0.1528	-0.8730	6.4087	4.8828	21.7285	172.6227	26.1255	-109.6820	0.0000 
0x50	15:37:09.156	-0.5151	0.1475	-0.8794	-1.4648	2.0752	2.6245	172.3151	25.8014	-111.0114	0.0000 
0x50	15:37:09.306	-0.4854	0.1445	-0.9033	-3.9673	3.3569	-18.2495	172.3865	26.0870	-110.0116	0.0000 
0x50	15:37:09.441	-0.4043	0.1270	-0.8623	-7.0190	0.4883	-23.5596	172.8918	26.4880	-107.7759	0.0000 
0x50	15:37:09.486	-0.4482	0.1064	-0.8652	-7.5073	-5.0049	-23.6816	173.2983	26.8341	-105.2435	0.0000 
0x50	15:37:09.576	-0.4814	0.0776	-0.9170	2.0752	-21.1792	-14.3433	173.7817	28.2788	-103.7109	0.0000 
0x50	15:37:09.697	-0.4771	0.0801	-0.8608	2.1362	-8.6670	-10.6201	174.4794	29.5258	-102.7826	0.0000 
0x50	15:37:09.786	-0.4751	0.0942	-0.8545	-3.6011	-6.4087	-5.1270	174.5013	29.9707	-102.1893	0.0000 
0x50	15:37:09.906	-0.5161	0.0776	-0.8569	-5.7373	-3.9063	-3.7842	174.1772	30.7068	-101.8158	0.0000 
0x50	15:37:10.043	-0.5215	0.0654	-0.8384	4.6997	-21.6675	-3.7842	174.5013	31.8933	-101.1896	0.0000 
0x50	15:37:10.116	-0.5278	0.0830	-0.8306	0.1221	-11.0474	-1.6479	174.5123	32.9865	-101.2610	0.0000 
0x50	15:37:10.236	-0.5425	0.0757	-0.8315	-0.6714	0.0610	-3.2959	174.6112	33.4094	-100.6403	0.0000 
0x50	15:37:10.325	-0.5439	0.0728	-0.8296	0.7324	-2.8687	-4.2725	174.7430	33.5358	-100.3711	0.0000 
0x50	15:37:10.416	-0.5532	0.0820	-0.8325	-0.4272	-3.2959	2.6245	174.6826	33.7555	-100.4755	0.0000 
0x50	15:37:10.536	-0.5708	0.0815	-0.8208	-3.3569	-0.5493	5.0659	174.2542	33.8928	-100.9808	0.0000 
0x50	15:37:10.626	-0.5864	0.0977	-0.7988	1.7090	-7.6294	-0.7935	174.0674	34.3872	-101.1072	0.0000 
0x50	15:37:10.897	-0.5679	0.0850	-0.8022	-0.3662	-1.2817	-0.7935	174.2981	34.8816	-100.8655	0.0000 
0x50	15:37:10.898	-0.5786	0.0933	-0.7866	-7.2021	-4.6387	-3.5400	174.0125	34.9860	-100.8051	0.0000 
0x50	15:37:10.986	-0.5840	0.0771	-0.7900	-8.1177	0.3662	-1.9531	173.1006	35.4309	-100.5469	0.0000 
0x50	15:37:11.045	-0.5898	0.1104	-0.7930	-5.3711	2.0142	-1.4038	172.7435	35.4803	-100.3821	0.0000
