StartTime: 2021-09-13 17:08:01.572
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	17:08:37.975	-0.6265	0.1611	-0.4272	-104.9805	-6.8359	171.9360	-129.0948	49.6747	125.8923	0.0000 
0x50	17:08:38.001	-0.7266	0.4395	-0.6040	-6.9580	-35.7056	107.9102	-134.9780	54.6570	121.3770	0.0000 
0x50	17:08:38.041	-0.7554	0.6177	-0.6523	44.2505	-35.6445	3.1738	-135.3625	57.6398	119.6960	0.0000 
0x50	17:08:38.081	-0.7788	0.6416	-0.4512	-106.9336	-60.3638	-254.7607	-130.5121	55.8215	127.3590	0.0000 
0x50	17:08:38.121	-0.7793	-0.1851	-0.0522	-74.8291	-20.9961	-383.2397	-123.9862	47.2302	141.4215	0.0000 
0x50	17:08:38.161	-0.4307	-1.1914	-0.0547	11.1084	32.0435	-365.1733	-118.8281	34.9695	151.2158	0.0000 
0x50	17:08:38.213	-0.0889	-2.0454	-0.1191	-12.5732	9.8877	-168.4570	-116.3397	25.0873	156.0278	0.0000 
0x50	17:08:38.241	-0.1421	-1.6719	-0.2856	-29.2358	10.6201	18.8599	-116.6858	22.7087	156.7310	0.0000 
0x50	17:08:38.281	-0.2261	-1.3340	-0.2886	-30.9448	-16.4185	87.2803	-117.7625	24.7797	155.4126	0.0000 
0x50	17:08:38.322	-0.4385	-1.0747	-0.0645	-25.0244	-11.6577	170.1660	-119.6686	29.5422	153.0450	0.0000 
0x50	17:08:38.398	-0.5630	-0.7285	-0.0415	27.2827	7.9346	297.0581	-122.2614	37.7490	146.8817	0.0000 
0x50	17:08:38.401	-0.6587	-0.2061	-0.1865	149.6582	61.0352	392.2119	-126.6833	48.2574	134.3628	0.0000 
0x50	17:08:38.441	-0.3662	0.0850	-0.8066	455.6885	146.6064	512.7563	-134.1101	59.3372	108.2098	0.0000 
0x50	17:08:38.482	-0.3052	0.2163	-1.4985	252.6245	62.9883	342.7734	-151.5784	65.7861	71.9879	0.0000 
0x50	17:08:38.543	0.0552	0.4355	-1.6587	131.4087	-146.5454	105.6519	-157.7197	70.1367	59.2273	0.0000 
0x50	17:08:38.591	0.0640	0.4805	-0.7070	-10.6201	-400.5737	-119.3237	-129.2542	78.3929	87.3138	0.0000 
0x50	17:08:38.601	-0.8301	0.5049	1.4980	-274.4751	-408.9355	-569.0918	-76.6791	64.5776	150.0568	0.0000 
0x50	17:08:38.642	-0.2974	-1.1431	0.6094	-519.5923	-259.1553	-900.2686	-86.7371	33.0634	160.1367	0.0000 
0x50	17:08:38.682	-0.2739	-2.6235	1.4268	21.6675	15.8081	-99.3652	-89.9121	19.6161	163.9764	0.0000 
0x50	17:08:38.721	0.6011	-2.0000	0.1792	64.3921	168.1519	133.7280	-88.7750	23.0713	156.2146	0.0000 
0x50	17:08:38.775	-0.1494	-1.2163	0.4692	-187.6831	-15.9912	65.4907	-94.0759	25.6970	155.5115	0.0000 
0x50	17:08:38.801	-0.4731	-0.9561	0.4946	-141.1133	66.4673	247.0703	-101.7664	32.0691	152.5012	0.0000 
0x50	17:08:38.841	-0.4751	-0.3857	0.0957	216.0645	255.9204	618.9575	-108.0286	49.5209	134.8792	0.0000 
0x50	17:08:38.881	-0.0479	-0.3579	-0.7397	458.4351	364.3188	770.4468	-137.6202	68.1207	81.7712	0.0000 
0x50	17:08:38.921	0.3794	0.0298	-1.8184	248.7793	182.3120	458.7402	178.5278	65.9454	21.1157	0.0000 
0x50	17:08:39.025	0.5229	0.6387	-1.9399	-3.1738	-223.9990	-32.5317	176.1987	69.9554	16.2378	0.0000 
0x50	17:08:39.025	-0.0674	0.4517	0.1362	-263.5498	-549.9878	-435.5469	-105.5621	78.9093	105.1227	0.0000 
0x50	17:08:39.061	0.0127	-0.8628	0.2939	-653.8696	-423.2178	-1064.5752	-81.9690	47.7081	151.1774	0.0000 
0x50	17:08:39.121	-0.1338	-3.1108	1.8936	171.4478	10.6201	19.1040	-92.0490	15.9082	166.6571	0.0000 
0x50	17:08:39.141	0.8721	-2.1519	0.2554	95.3369	249.2065	193.6646	-87.2974	19.8907	159.1370	0.0000 
0x50	17:08:39.209	-0.3740	-0.9814	0.6709	-228.2104	12.5732	55.8472	-90.5438	25.8124	153.2867	0.0000 
0x50	17:08:39.283	-0.5752	-0.8022	0.6563	-109.8633	207.1533	294.1895	-99.5966	29.7784	149.1394	0.0000 
0x50	17:08:39.283	-0.3394	-0.2661	-0.1270	97.8394	387.5122	497.3145	-110.5884	41.0889	131.2756	0.0000 
0x50	17:08:39.300	0.2930	-0.1763	-0.9209	150.6348	391.1133	490.6006	-128.9685	50.2844	98.1024	0.0000 
0x50	17:08:39.341	0.4023	0.3765	-1.8657	22.2778	103.2715	222.2900	-148.7659	52.2620	65.9729	0.0000 
0x50	17:08:39.403	0.5449	1.0703	-2.0195	-148.9868	-372.1924	-447.9370	-145.3931	52.3663	75.1135	0.0000 
0x50	17:08:39.421	0.0493	0.4575	0.3516	-2.6245	-599.7925	-714.9658	-116.9220	48.4607	117.3724	0.0000 
0x50	17:08:39.461	0.7285	-2.5928	1.8452	191.5283	-252.8076	-825.9277	-94.2957	22.9010	148.8812	0.0000 
0x50	17:08:39.501	-0.6763	-1.6494	2.0181	-118.4692	39.3066	35.0952	-87.9565	13.6285	152.0453	0.0000 
0x50	17:08:39.540	0.6021	-1.9053	0.6265	-105.8350	4.6387	33.9355	-92.4445	12.4365	149.6777	0.0000 
0x50	17:08:39.589	-0.1040	-1.3848	0.8911	-196.1060	83.8623	105.2246	-98.5529	13.5901	148.4363	0.0000 
0x50	17:08:39.621	-0.2407	-0.5898	0.1353	-197.4487	135.2539	257.3242	-107.6770	19.1602	141.9269	0.0000 
0x50	17:08:39.661	-0.2866	-0.2207	-0.4160	-175.9644	128.3569	198.8525	-117.2845	25.4608	132.3523	0.0000 
0x50	17:08:39.701	-0.5459	0.1763	-0.8135	-177.9175	66.5283	-23.9868	-125.9967	25.9387	127.5348	0.0000 
0x50	17:08:39.741	-0.6089	0.1099	-0.8877	-58.0444	13.0005	-88.2568	-130.0836	23.3405	128.6829	0.0000 
0x50	17:08:39.781	-0.5874	-0.0176	-0.7910	43.5791	2.4414	-79.1016	-129.7595	21.2915	130.3033	0.0000 
0x50	17:08:39.829	-0.6870	-0.0571	-0.6089	80.4443	-48.1567	-241.8823	-126.2384	17.6111	134.6924	0.0000 
0x50	17:08:39.862	-0.3247	-0.5415	-0.1401	157.9590	-23.0713	-336.2427	-119.8444	8.6792	142.7399	0.0000 
0x50	17:08:39.901	0.8813	-2.1938	0.3950	95.0928	-29.9683	-180.1758	-114.3787	-0.2417	148.3704	0.0000 
0x50	17:08:39.961	0.5898	-1.9058	0.2778	-29.6631	44.3115	53.6499	-113.7854	-1.2305	148.3759	0.0000 
0x50	17:08:39.981	0.4067	-1.6045	0.0938	-66.0400	4.7607	182.1899	-115.5157	3.2190	145.4260	0.0000 
0x50	17:08:40.021	-0.0444	-1.2256	0.0190	-10.3760	115.8447	407.8979	-117.5592	13.2111	137.2797	0.0000 
0x50	17:08:40.061	0.0112	-0.6323	-0.3496	84.7168	223.8770	619.5068	-121.1462	27.8558	119.1742	0.0000 
0x50	17:08:40.102	0.0913	0.2607	-1.3428	165.4663	184.5093	589.7217	-130.5945	42.7808	93.9056	0.0000 
0x50	17:08:40.141	0.5806	0.7393	-1.9883	260.7422	-162.7197	234.0698	-131.9348	53.2727	79.8431	0.0000 
0x50	17:08:40.205	-0.0786	0.3438	0.0884	28.8086	-552.0630	-301.2695	-103.8593	54.8492	109.1107	0.0000 
0x50	17:08:40.221	-0.3882	-0.9697	0.7715	-231.3843	-522.2778	-685.9131	-87.6874	33.9752	140.4767	0.0000 
0x50	17:08:40.262	-0.6328	-3.1323	2.2739	-69.0308	-214.5386	-222.7783	-88.7915	13.2330	154.4513	0.0000 
0x50	17:08:40.301	0.7026	-2.2676	1.0400	-99.4263	240.2954	112.8540	-93.2574	15.7214	146.1731	0.0000 
0x50	17:08:40.341	0.1240	-1.3965	0.6528	-427.9785	-47.1802	58.4717	-107.0123	18.1165	145.2063	0.0000 
0x50	17:08:40.381	-0.0513	-0.2217	0.1895	-306.3354	119.5679	371.5820	-122.8381	26.4386	137.0654	0.0000 
0x50	17:08:40.442	-0.3989	0.4722	-0.9595	-52.3071	110.2905	534.9121	-137.6807	38.6115	117.4384	0.0000 
0x50	17:08:40.461	-0.2837	0.3818	-1.0767	301.8799	26.6724	626.0986	-147.9749	50.8887	89.6429	0.0000 
0x50	17:08:40.501	-0.1680	0.2773	-0.5845	360.0464	-132.8735	314.6362	-152.2046	61.3806	67.9285	0.0000 
0x50	17:08:40.541	-0.8384	0.7524	0.1816	296.3867	-282.3486	-125.5493	-127.0404	68.0219	81.9910	0.0000 
0x50	17:08:40.581	-0.8208	-0.8833	0.9224	-273.8037	-298.5840	-732.3608	-99.5306	50.1801	120.0201	0.0000 
0x50	17:08:40.630	-0.4805	-2.5796	0.7598	-285.8887	-170.6543	-318.3594	-105.6610	23.0273	145.9863	0.0000 
0x50	17:08:40.661	0.4585	-1.7153	-0.0200	63.2324	189.2090	226.8066	-109.4183	20.0061	145.8270	0.0000 
0x50	17:08:40.701	-0.2134	-0.7964	-0.1147	-61.5845	36.3159	182.3120	-111.3684	26.7297	137.4719	0.0000 
0x50	17:08:40.741	-0.5967	-0.6309	-0.0503	136.0474	162.7808	446.7773	-114.7632	34.5081	130.0012	0.0000 
0x50	17:08:40.781	-0.5210	-0.3950	-0.3101	363.8916	319.8242	688.4155	-121.7560	49.9878	105.7159	0.0000 
0x50	17:08:40.821	0.2520	-0.3130	-1.2095	375.0610	238.2813	589.7217	-146.4642	60.8093	57.5574	0.0000 
0x50	17:08:40.861	0.0620	0.3628	-1.5542	107.6660	-183.5938	42.7856	-162.3999	64.6436	27.6526	0.0000 
0x50	17:08:40.901	-0.2324	-0.2920	-0.1367	-312.5610	-491.2720	-280.0293	-139.9988	72.8888	52.8772	0.0000 
0x50	17:08:40.941	-1.0220	-1.6079	1.1357	-1014.0381	-648.3765	-1088.6841	-93.8397	56.5631	130.1550	0.0000 
0x50	17:08:40.982	-1.2383	-2.6494	1.7871	-358.8257	-223.8159	-313.3545	-106.7596	21.4838	166.7944	0.0000 
0x50	17:08:41.055	0.4766	-1.2852	-0.1958	50.9033	346.9238	300.8423	-112.8351	22.0660	158.0988	0.0000 
0x50	17:08:41.061	-0.2368	-0.3125	-0.7007	-19.0430	114.4409	255.0659	-117.7625	29.8608	142.2784	0.0000 
0x50	17:08:41.101	-0.3813	-0.5376	-0.4648	338.8062	232.0557	498.4131	-119.5258	38.0402	127.5348	0.0000 
0x50	17:08:41.141	-0.4233	-0.4414	-0.5581	535.0342	221.0083	717.5903	-122.9974	54.5691	98.0090	0.0000 
0x50	17:08:41.201	-0.3672	-0.2710	-0.9092	456.2988	45.1660	554.3823	-145.7446	69.8291	50.0812	0.0000 
0x50	17:08:41.242	-0.2466	0.3062	-0.6050	244.0186	-179.8706	225.3418	-172.5623	77.9645	8.6517	0.0000 
0x50	17:08:41.261	-1.0894	0.0039	0.3906	-195.9229	-255.4932	17.2119	151.6553	86.3800	-27.8119	0.0000 
0x50	17:08:41.301	-1.1104	-0.7031	1.0415	-941.6504	-324.3408	-669.1895	-63.1604	77.1185	140.6085	0.0000 
0x50	17:08:41.341	-1.6138	-1.1587	1.1968	-933.5327	-386.9629	-1094.2383	-91.8787	39.2432	155.4181	0.0000 
0x50	17:08:41.381	-0.4053	-1.4458	1.0713	94.1162	300.9033	157.2876	-100.3491	23.7634	160.5212	0.0000 
0x50	17:08:41.429	0.2612	-1.3320	-0.0249	12.8174	280.8228	278.8696	-103.8702	33.6511	143.1409	0.0000 
0x50	17:08:41.461	-0.5498	-0.4375	-0.2056	-117.8589	118.0420	167.2363	-113.1427	38.9410	133.7256	0.0000 
0x50	17:08:41.501	-0.4209	-0.2935	-0.4082	217.8345	264.6484	506.6528	-121.8384	47.9279	114.7192	0.0000 
0x50	17:08:41.541	-0.0488	-0.4526	-0.9888	359.1309	269.8975	618.8354	-140.7458	58.5681	75.4596	0.0000 
0x50	17:08:41.581	0.0854	0.2144	-1.5303	141.4185	-78.4302	242.0044	-158.8513	64.0009	44.3188	0.0000 
0x50	17:08:41.621	-0.8755	0.4854	0.0298	-266.4185	-350.0977	-374.9390	-136.6919	69.2633	72.9492	0.0000 
0x50	17:08:41.672	-0.6318	-1.2046	0.2212	-777.3438	-455.2612	-1027.2217	-109.0833	46.5216	132.9236	0.0000 
0x50	17:08:41.701	-0.7847	-2.3530	0.5215	-448.1201	-337.4634	-624.0234	-117.5262	19.8743	167.5031	0.0000 
0x50	17:08:41.741	0.2627	-1.7124	-0.1831	136.9019	240.2954	333.8013	-118.3392	19.4128	161.9550	0.0000 
0x50	17:08:41.782	0.0049	-0.5488	-0.5850	-45.4712	74.8291	232.1777	-121.3879	25.9003	150.7819	0.0000 
0x50	17:08:41.860	-0.4678	-0.4463	-0.4873	63.4155	5.6763	322.6318	-124.3652	34.7662	143.3221	0.0000 
0x50	17:08:41.881	-0.5630	-0.2275	-0.6162	389.4043	-0.7324	534.9121	-121.8384	50.5042	128.4027	0.0000 
0x50	17:08:41.921	-0.5254	0.0957	-0.9868	504.4556	-47.3022	373.2910	-113.8678	65.8081	114.9500	0.0000 
0x50	17:08:41.961	-0.5127	0.7852	-0.4502	376.4648	-261.0474	116.3940	-78.9258	73.7183	135.1154	0.0000 
0x50	17:08:42.001	-0.7363	-0.4150	0.6978	-211.2427	-245.8496	-297.7905	-65.1270	64.0613	150.7764	0.0000 
0x50	17:08:42.044	-0.4209	-1.3486	0.5630	-1041.1987	-482.2998	-653.3203	-88.2806	37.2437	169.0192	0.0000 
0x50	17:08:42.101	-0.5957	-2.5610	0.9795	-519.1650	-255.4932	-416.3818	-111.0883	17.1881	-172.4084	0.0000 
0x50	17:08:42.121	0.4365	-1.8452	-0.1924	341.6138	343.9331	379.0894	-105.8533	22.6648	172.2821	0.0000 
0x50	17:08:42.161	-0.4814	-0.6265	-0.1362	-11.1084	76.5381	197.8149	-105.8038	32.0361	159.3512	0.0000 
0x50	17:08:42.244	-0.6392	-0.6104	-0.1274	207.3975	158.5083	283.6304	-107.6056	38.5400	151.3257	0.0000 
0x50	17:08:42.245	-0.5674	-0.5024	-0.2983	529.1748	229.4312	551.0254	-105.2435	50.5481	135.5109	0.0000 
0x50	17:08:42.281	-0.3062	-0.3154	-0.8955	608.7036	170.0439	608.7646	-108.8470	70.2301	105.0568	0.0000 
0x50	17:08:42.321	-0.3213	0.6162	-0.8726	446.2280	-86.2427	389.3433	-170.4199	84.2981	20.6268	0.0000
